品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,4X,846.00,其它,,,Android ,其他,,,,8GB ROM,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10051101986.html,荣耀 畅玩4X 4G手机双卡双待 金色 移动4G高配版(2GB RAM)标配,新松联手机专营店,1501
华为（HUAWEI）,P8MAX,2128.00,2015年,,安卓（Android）,Android ,海思,,八核,,64GB ROM,3GB RAM,128GB,6.0英寸以上,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10101678464.html,华为（HUAWEI）P8max 移动联通双4G手机 双卡双待 日晖金  (3GB RAM+32GB ROM)标配,爱优创杰手机专营店,118
华为（HUAWEI）,PLK-AL10,1999.00,2015年7月,,,华为 EMUI 3.1（兼容 Android 5.0）,Hisilicon,Kirin 935,八核,Mali T628 MP4,64GB,3GB,128GB,5.2英寸,1920 x 1080像素,2000万像素堆栈式（第三代BSI）摄像头，支持PDAF相位检测快速对焦，蓝宝石保护镜片，6P镜头组，F2.0光圈,800万像素，背照式摄像头，F2.4光圈，固定焦距,http://item.jd.com/1887449.html,【联通赠费版】荣耀 7 (PLK-AL10) 3GB+64GB内存版 冰河银 移动联通电信4G手机 双卡双待双通,,133
华为（HUAWEI）,MATE8,4399.00,2015年,,安卓（Android）,其他,其他,,,,其它,,128GB,6.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10074681700.html,华为 HUAWEI Mate 8 全网通4G 双卡双待双通手机 香槟金 全网通版(4G RAM+128G ROM)标配,爱优创杰手机专营店,232
,4A,648.00,2015年,7月,安卓（Android）,其他,其他,,,,8GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10098249522.html,华为 荣耀4A 双卡双待 4G 智能 华为手机 金色 移动4G定制版  标配版,中恒国信手机旗舰店,8656
华为（HUAWEI）,honor7,2148.00,2015年,7月,安卓（Android）,Android 5.0,海思,,八核,,其它,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",2000万像素,800万像素,http://item.jd.com/1656496439.html,华为 荣耀7 双卡双待双通 4G 智能 手机 荣耀金 全网通(64G ROM) 标配版,中恒国信手机旗舰店,6114
华为（HUAWEI）,5X,1099.00,2015年,10月,,Emotion UI,Qualcomm 骁龙,,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10056078472.html,荣耀 畅玩5X 4G手机 双卡双待 破晓银 移动4G(2G RAM+16G ROM)标配版,牧申数码专营店,1652
华为（HUAWEI）,mate7,2099.00,2014年,,,Android ,海思,,八核,,其它,,,6.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10175800689.html,华为 Ascend Mate7 双卡双待4G手机 月光银 移动4G版 16GB ROM,牧申数码专营店,83
﻿华为（HUAWEI）,MATE8,4399.00,2015年,,安卓（Android）,其他,其他,,,,其它,,128GB,6.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10074681700.html,华为 HUAWEI Mate 8 全网通4G 双卡双待双通手机 香槟金 全网通版(4G RAM+128G ROM)标配,爱优创杰手机专营店,232
,5X,1039.00,2015年,,,其他,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10173208958.html,荣耀畅玩5X双卡双待 银色 移动4G版(2G RAM+16G ROM)标配,谷高数码手机专营店,108
,4A,648.00,2015年,7月,安卓（Android）,其他,其他,,,,8GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10098249522.html,华为 荣耀4A 双卡双待 4G 智能 华为手机 金色 移动4G定制版  标配版,中恒国信手机旗舰店,8656
华为（HUAWEI）,honor7,2148.00,2015年,7月,安卓（Android）,Android 5.0,海思,,八核,,其它,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",2000万像素,800万像素,http://item.jd.com/1656496439.html,华为 荣耀7 双卡双待双通 4G 智能 手机 荣耀金 全网通(64G ROM) 标配版,中恒国信手机旗舰店,6114
华为（HUAWEI）,5X,1099.00,2015年,10月,,Emotion UI,Qualcomm 骁龙,,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10056078472.html,荣耀 畅玩5X 4G手机 双卡双待 破晓银 移动4G(2G RAM+16G ROM)标配版,牧申数码专营店,1652
华为（HUAWEI）,mate7,2099.00,2014年,,,Android ,海思,,八核,,其它,,,6.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10175800689.html,华为 Ascend Mate7 双卡双待4G手机 月光银 移动4G版 16GB ROM,牧申数码专营店,83
华为（HUAWEI）,7,2099.00,2015年,,安卓（Android）,Android 5.0,海思,,八核,,其它,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",2000万像素,800万像素,http://item.jd.com/10074872227.html,华为 荣耀7 4G双卡双待双通手机 荣耀金 全网通(64G ROM) 标配,爱优创杰手机专营店,226
,4X,846.00,2014年,,安卓（Android）,Android 4.4,其他,,,,8GB ROM,,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1608679360.html,华为 荣耀 畅玩4X 双卡双待 4G 智能 手机（8G ROM） 金色 移动4G高配版 (2G RAM)  标配,中恒国信手机旗舰店,6790
华为（HUAWEI）,P9,3688.00,2016年,,,Android ,海思,,,,64GB ROM,,128GB,5.2英寸,"1920×1080(FHD,1080P)",双1200万像素,800万像素,http://item.jd.com/10313117484.html,华为(HUAWEI) P9 4G手机 双卡双待 金色 全网通(4G RAM+64G ROM)标配,能良数码旗舰店,16
华为（HUAWEI）,p9,3688.00,2016年,,,Android 6.0,海思,,,,其它,4GB RAM,128GB,其它,"1920×1080(FHD,1080P)",双1200万像素,800万像素,http://item.jd.com/10313375468.html,华为 P9 全网通4G手机双卡双待 金色 P9(4G RAM+64G ROM)标配版,河北启迪手机专营店,64
华为（HUAWEI）,4C,836.00,2015年,4月,安卓（Android）,Android 4.4,其他,,八核,,其它,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1739314614.html,华为 荣耀 畅玩 4C 双卡双待 4G 智能 手机 白色 16G增强版 移动4G 标配,中恒国信手机旗舰店,18830
华为（HUAWEI）,mate8,3699.00,2015年,,安卓（Android）,其他,海思,,八核,,其它,4GB RAM,128GB,6.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10063742259.html,华为 Mate8 双卡双待 4G 智能 手机 香槟金 全网通 4G RAM+64G ROM 标配,中恒国信手机旗舰店,1229
华为 HUAWEI,EVA-AL00,3188.00,2016年,4月,华为 EMUI 4.1,华为 EMUI 4.1 + Android 6.0,麒麟955,麒麟955(HUAWEI Kirin 955),八核,Mali T880,32GB（备注：可使用的内存容量小于此值，因为手机软件占用的空间）,3GB（备注：可使用的内存容量小于此值，因为手机软件占用的空间）,最高支持128GB(非标配),5.2英寸,FHD 1920×1080,1200万*2，F2.2光圈，莱卡认证镜头 备注：不同拍照模式的照片像素会有差异,800万，F2.4光圈，固定焦点 备注：不同拍照模式的照片像素会有差异,http://item.jd.com/2670577.html,【北京移动购机赠费】华为 P9 全网通 3GB+32GB版 皓月银 移动联通电信4G手机 双卡双待,北京移动旗舰店,29
,Honor7,2099.00,2015年,,安卓（Android）,Emotion UI,海思,,八核,,其它,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",2000万像素,800万像素,http://item.jd.com/10246922115.html,荣耀7双卡双待双通4G手机 荣耀金 全网通(3GRAM+64GROM)标配版,谷高数码手机专营店,25
华为（HUAWEI）,p8max,2159.00,2015年,,安卓（Android）,Android ,其他,,,,其它,,,其它,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10162114518.html,华为（HUAWEI)P8max 6.8英寸双卡双待手机 日晖金 32G移动联通双4G,新松联手机专营店,42
华为（HUAWEI）,4C,799.00,2015年,,,Android ,其他,,八核,,其它,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10029222538.html,荣耀畅玩4C 双卡双待4G手机 白色 移动4G增强版(16ROM) 标配,牧申数码专营店,734
华为（HUAWEI）,5X,1099.00,2015年,10月,安卓（Android）,其他,Qualcomm 骁龙,,八核,,16GB ROM,,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10011422266.html,华为(HUAWEI) 荣耀畅玩5X 双卡双待手机 破晓银 移动4G版(2G RAM+16G ROM),河北启迪手机专营店,1176
华为（HUAWEI）,mate7,2199.00,2014年,,安卓（Android）,Android 4.4,海思,,八核,,16GB ROM,2GB RAM,128GB,6.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10277280567.html,华为 Ascend Mate7 移动4G 双卡双待双通手机 银色 标配版,河北启迪手机专营店,218
,mate8,3699.00,2015年,12月,,其他,海思,,八核,,其它,4GB RAM,128GB,6.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10124447706.html,华为HUAWEI华为Mate8双卡双待4G手机 香槟金 全网通高配版(4GRAM+64GROM),谷高数码手机专营店,93
华为（HUAWEI）,G629,615.00,2015年,,,Android ,联发科（MTK),,八核,,其它,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10121587959.html,华为 G629 双卡双待4G手机 蓝色 移动联通4G(8G ROM) 标配版,牧申数码专营店,179
