品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,note3,1298.00,2016年,,安卓（Android）,Android ,联发科（MTK),,八核,,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,其它,http://item.jd.com/1955687176.html,全球购 亚太版  魅族 Meizu 魅蓝note3 移动联通电信 全网通4G智能手机 银色 2G/16GB 质保180天只换新+官方保修一年,GIT通讯数码旗舰店,8
,3,799.00,2016年,4月,,其他,联发科（MTK),,,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10309761442.html,魅族（MEIZU） 魅蓝3 全网通 手机 灰色 标准版  ( 2G RAM+16G ROM )标配,中恒国信手机旗舰店,29
,PRO5,3299.00,2015年,9月,安卓（Android）,Android ,三星Exynos,,八核,,其它,3GB RAM,,5.7英寸,"1920×1080(FHD,1080P)",2116万像素,500万像素,http://item.jd.com/10119200059.html,魅族 PRO5 移动联通 双卡双待 双4G 智能 手机 金色 移动联通双4G(64G),新松联手机专营店,6
,MX5e,1388.00,2016年,4月,安卓（Android）,其他,其他,,八核,,其它,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1600万像素,500万像素,http://item.jd.com/10322968350.html,魅族 MX5e 青春版 双卡 4G 智能 手机 银色 移动联通双4G(16GROM)标配版,中恒国信手机旗舰店,2
﻿魅族（MEIZU）,meizu3,899.00,其它,,,其他,联发科（MTK),,八核,,16GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,其它,http://item.jd.com/1959937418.html,全球购 亚太版 Meizu/ 魅蓝3  移动联通电信 全网通4G智能手机 白色 现货即发 16GB,GIT通讯数码旗舰店,12
,note3,1298.00,2016年,,安卓（Android）,Android ,联发科（MTK),,八核,,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,其它,http://item.jd.com/1955687176.html,全球购 亚太版  魅族 Meizu 魅蓝note3 移动联通电信 全网通4G智能手机 银色 2G/16GB 质保180天只换新+官方保修一年,GIT通讯数码旗舰店,8
,3,799.00,2016年,4月,,其他,联发科（MTK),,,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10309761442.html,魅族（MEIZU） 魅蓝3 全网通 手机 灰色 标准版  ( 2G RAM+16G ROM )标配,中恒国信手机旗舰店,29
,PRO5,3299.00,2015年,9月,安卓（Android）,Android ,三星Exynos,,八核,,其它,3GB RAM,,5.7英寸,"1920×1080(FHD,1080P)",2116万像素,500万像素,http://item.jd.com/10119200059.html,魅族 PRO5 移动联通 双卡双待 双4G 智能 手机 金色 移动联通双4G(64G),新松联手机专营店,6
,MX5e,1388.00,2016年,4月,安卓（Android）,其他,其他,,八核,,其它,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1600万像素,500万像素,http://item.jd.com/10322968350.html,魅族 MX5e 青春版 双卡 4G 智能 手机 银色 移动联通双4G(16GROM)标配版,中恒国信手机旗舰店,2
魅族（MEIZU）,M3,799.00,2016年,,,Android ,联发科（MTK),,,,其它,,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10310686307.html,魅族(MEIZU) 魅蓝3 4G手机 双卡双待 白色 全网通(2G RAM+16G ROM)标配,能良数码旗舰店,12
魅族（MEIZU）,魅蓝metal,999.00,2015年,11月,,Flyme 5 powered by YunOS,联发科（MTK),MT6753T;28nm LP,八核,ARM Mali-720 MP3;600Mhz,16GB ROM,2GB RAM,,5.5英寸,1920×1080,1300万像素,500万像素,http://item.jd.com/2620865.html,【电信赠费版】魅族 魅蓝metal 16GB 白色 电信4G手机 双卡双待,,11
魅族（MEIZU）,pro6,2799.00,2016年,,安卓（Android）,Android ,联发科（MTK),,十核,,32GB ROM,4GB RAM,,5.2英寸,"1920×1080(FHD,1080P)",2116万像素,500万像素,http://item.jd.com/10318708235.html,魅族MEIZU魅族PRO6双卡双待移动联通电信4G手机 金色 全网通版(4G RAM+32G ROM),谷高数码手机专营店,0
魅族（MEIZU）,PRO 5,2799.00,2015年,10月,,Flyme 4.5（基于Android 5.1）,三星Exynos,Exynos7420,八核,Mali T760 图形处理器,32GB ROM,3GB RAM,,5.7英寸,1920×1080（16：9）,2116万像素,500万像素,http://item.jd.com/2110355.html,【北京移动购机赠费】魅族 PRO5 32GB 银白色 移动联通双4G手机 双卡双待,北京移动旗舰店,40
魅族（MEIZU）,3,799.00,2016年,4月,安卓（Android）,其他,联发科（MTK),,八核,,16GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10355327806.html,魅族 魅蓝3 全网通4G手机 双卡双待 白色 标准版(2G RAM+16G ROM)标配,河北启迪手机专营店,13
魅族（MEIZU）,MX4 Pro,2999.00,2014年,,,Flyme 4,三星Exynos,Exynos 5430,八核,Mali T628 MP6,32GB ROM,3GB RAM,,5.5英寸,2560×1536,2070万像素,500万像素,http://item.jd.com/1474212.html,魅族 MX4 Pro 32GB 金色 拜亚动力套装 联通4G版手机,魅族手机旗舰店,37874
魅族（MEIZU）,MX5,1469.00,2015年,7月,,其他,其他,,八核,,16GB ROM,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",其他,500万像素,http://item.jd.com/10274333718.html,魅族 MX5e 青春版4G手机 双卡双待 银白色 移动联通双4G(3G RAM+16G ROM)套装,河北启迪手机专营店,2
魅族（MEIZU）,pro5,2899.00,2015年,,,Android ,三星Exynos,,八核,,其它,3GB RAM,,5.7英寸,"1920×1080(FHD,1080P)",2116万像素,500万像素,http://item.jd.com/10058390447.html,魅族 PRO5 4G手机 双卡双待 金色 移动联通双4G(32G ROM) 标配版,牧申数码专营店,198
魅族（MEIZU）,meilan3,799.00,2016年,4月,安卓（Android）,Flyme powered by YunOS,联发科（MTK),,八核,,其它,,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10341331365.html,魅族 魅蓝3 移动联通电信4G智能手机 双卡双待 白色 全网通(2G RAM+16G ROM)标配,鹏路网络手机专营店,20
魅族（MEIZU）,魅族 MX5,1399.00,2015,,,Flyme 4.5（基于Android 5.0）,联发科（MTK),Helio X10 Turbo,八核,PowerVR G6200 MP2\/ 700Mhz,16GB ROM,3GB RAM,,5.5英寸,1920×1080,2070万像素,500万像素,http://item.jd.com/2490730.html,【联通赠费版】魅族 MX5 16GB 银黑色 移动联通双4G手机 双卡双待,,9
魅族（MEIZU）,M571,679.00,2015年,7月,安卓（Android）,Android ,联发科（MTK),,四核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1683352780.html,魅族 魅蓝2 双卡双待  手机 粉色 电信4G标配版,河北启迪手机专营店,2238
魅族（MEIZU）,meizu3,799.00,2016年,,,Android ,联发科（MTK),,八核,,其它,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,其它,http://item.jd.com/10355328860.html,魅族 魅蓝3 移动联通电信4G手机 双卡双待 白色 全网通4G(2G RAM+16G ROM),爱优创杰手机专营店,3
魅族（MEIZU）,PRO5,3099.00,2015年,,安卓（Android）,无,三星Exynos,,八核,,64GB ROM,4GB RAM,,5.7英寸,"1920×1080(FHD,1080P)",1800万以上,500万像素,http://item.jd.com/10150714481.html,魅族 PRO5 移动联通双4G手机 双卡双待 灰色  (64G ROM)标配版,爱优创杰手机专营店,43
魅族（MEIZU）,meilan3,799.00,2016年,,安卓（Android）,Android ,联发科（MTK),,八核,,其它,,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10313543489.html,魅族(MEIZU) 魅蓝3 4G手机 双卡双待 白色 全网通(2GRAM+16GROM)标配,新松联手机专营店,7
