品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,v16,258.00,2014年,,,无,其他,,,,其它,32MB RAM,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1653624809.html,中兴（ZTE）ZTE-C V16 电信2G老人手机 黑色,天探手机专营店,595
中兴（ZTE）,Q519T,599.00,2015年,,安卓（Android）,其他,其他,,,,8GB ROM,1GB RAM,,5.0英寸,"1280×720(HD,720P) ",500万像素,200万像素,http://item.jd.com/10107275480.html,中兴远航2 Q519T 移动4G智能手机 双卡双待 金色,优爱特手机专营店,740
中兴（ZTE）,L588,299.00,2015年,9月,,其他,其他,,,,64MB ROM,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10114046215.html,中兴（ZTE）L588 移动/联通2G 翻盖老人手机 双卡双待 红色,旗帜手机专营店,111
中兴（ZTE）,L588,299.00,2015年,9月,,无,其他,,,,64MB ROM,64MB RAM,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1738852437.html,中兴L588 翻盖老人手机女 移动/联通2G 红色,五星手机专营店,76
中兴（ZTE）,L580,238.00,2015年,5月,,无,联发科（MTK),,单核,,32MB,64MB RAM,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10085113962.html,中兴（ZTE）L580 移动/联通2G 老人手机 经典款 超长待机 白色,旗帜手机专营店,143
中兴（ZTE）,Q519T,488.00,2015年,,,Android ,联发科（MTK),,四核,,其它,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",500万像素,200万像素,http://item.jd.com/10207105315.html,中兴(ZTE) Q519T 移动4G手机 双卡双待 金色,牧申数码专营店,40
中兴（ZTE）,A188,157.00,2015年,5月,,无,联发科（MTK),MT6572,单核,,64GB ROM,64MB RAM,8GB,2.0英寸,240*320,130万以下 ,其它,http://item.jd.com/10000506320.html,中兴（ZTE）A188 移动/联通2G 老人手机 黑色 红色,盛粤数码专营店,156
中兴（ZTE）,C2016,2599.00,2015年,,安卓（Android）,Andriod 5.1,Qualcomm 骁龙,,八核,,32GB ROM,3GB RAM,128GB,6.0英寸,"1920×1080(FHD,1080P)",1600万像素,1300万像素,http://item.jd.com/10264437580.html,中兴 AXON天机 MAX 华尔金 移动联通电信4G(电信版）双卡双待 电信版,上海迪旺数码专营店,0
中兴（ZTE）,V16,258.00,2015年,,,其他,其他,,,,其它,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1711461663.html,中兴 ZTE-C V16 电信2G老人手机 黑色,优爱特手机专营店,112
中兴（ZTE）,S2010,1299.00,2016年,,安卓（Android）,Android ,联发科（MTK),MT6753,八核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10221962523.html,中兴 星星2号活力版（公开版） S2010 移动联通双4G手机 双卡双待 魅丽金,优爱特手机专营店,10
中兴（ZTE）,A1,649.00,2015年,,安卓（Android）,其他,联发科（MTK),,四核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/10093681409.html,中兴 Blade A1(C880U) 16G  移动4G手机 指纹识别 双卡双待 白色 标配版,佳沪数码手机旗舰店,23
,ZTE,628.00,2014年,12月,安卓（Android）,Android 4.4,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10200665790.html,中兴 星星2号 4G 智能 手机 （16G ROM） 智尚白 移动4G,中恒国信手机旗舰店,351
中兴（ZTE）,U968,278.00,2013年,,安卓（Android）,Android 4.2,联发科（MTK),,四核,,4GB ROM,512MB RAM,32GB,5.5英寸,960×540(QHD),500万像素,30万像素,http://item.jd.com/1668667219.html,中兴 U968  移动3G 双卡双待 手机 白色,河北启迪手机专营店,65
中兴（ZTE）,C880S,799.00,2015年,,安卓（Android）,其他,联发科（MTK),,,,8GB ROM,2GB RAM,128GB,5.0英寸,其它,1300万像素,800万像素,http://item.jd.com/10228581148.html,中兴 小鲜3 双卡双待4G手机 金色 全网通4G版,佳沪数码手机旗舰店,54
中兴（ZTE）,3,588.00,2015年,,,,Qualcomm 骁龙,,,,8GB ROM,2GB RAM,128GB,5.0英寸,其它,1300万像素,800万像素,http://item.jd.com/10335138881.html,中兴 小鲜3 双卡双待4G手机 金色 移动版 (升级固件支持双4G)标配,河北启迪手机专营店,75
中兴（ZTE）,S2002,699.00,2014年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,,四核,,16GB ROM,2GB RAM,64GB,5.0英寸,"1920×1080(FHD,1080P)",800万像素,500万像素,http://item.jd.com/1656996299.html,中兴星星1号 (S2002) 联通4G手机 星漾黑,优爱特手机专营店,650
中兴（ZTE）,ZTE3C,359.00,2015年,,,其他,其他,,,,8GB ROM,1GB RAM,,5.0英寸,"1280×720(HD,720P) ",500万像素,200万像素,http://item.jd.com/1777678595.html,中兴（ZTE）威武3C 移动4G手机 前黑后白 标配版,河北启迪手机专营店,22
中兴（ZTE）,S2010,1299.00,2015年,,安卓（Android）,Android 5.0,联发科（MTK),,八核,,16GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1690919619.html,中兴 星星2号活力版[S2010] 移动/联通4G手机（16G ROM） 金色 标配版,佳沪数码手机旗舰店,25
,L580,238.00,2014年,,,其他,联发科（MTK),,,,无,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/1602181430.html,中兴（ZTE）L580 移动/联通2G 中老年人手机 黑色,天探手机专营店,1917
中兴（ZTE）,L680,268.00,2015年,11月,,无,其他,,,,其它,64MB RAM,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10022930817.html,中兴（ZTE）L680 移动/联通2G 直板老人手机 咖啡色,飞音数码专营店,320
中兴（ZTE）,L518,299.00,2016年,,,其他,其他,,,,其它,,16GB,2.0英寸,240*320,130万以下 ,不支持,http://item.jd.com/1465414329.html,中兴（ZTE）L518  移动/联通2G 翻盖老人手机 典雅红,君可安手机专营店,90
中兴（ZTE）,C880A,699.00,2015年,,,Android 5.1,联发科（MTK),MT6735,四核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/2357891.html,【电信赠费版】中兴 Blade A1(C880A) 16G 灵动白 全网通版 双卡双待,,60
中兴（ZTE）,L518,299.00,2016年,,,无,其他,,,,无,,,3.0英寸,240*320,30万像素,不支持,http://item.jd.com/10143263589.html,中兴（ZTE）L518 移动/联通2G 翻盖老人手机 蓝色 老年版,欧霖爵手机专营店,15
中兴（ZTE）,L680,268.00,2015年,11月,,无,联发科（MTK),,,,128MB ROM,128MB RAM,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10113496646.html,中兴L680移动/联通2G 老人手机 儒雅黑,东信欧蓓手机专营店,343
中兴（ZTE）,S291,589.00,2014年,,,Android ,Qualcomm 骁龙,,四核,,其它,2GB RAM,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,200万像素,http://item.jd.com/10132218769.html,中兴 天机 GRAND SII (S291) 移动联通4G手机 白色 标配版(2GB RAM+16GB ROM),牧申数码专营店,26
中兴（ZTE）,G720,599.00,2014年,,,Android ,Qualcomm 骁龙,,八核,,其它,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10184538839.html,中兴(ZTE) 星星2号 (G720T) 16G ROM 双卡双待4G手机 黑色 移动4G标准版,牧申数码专营店,34
中兴（ZTE）,ZTEU288,188.00,2015年,,,无,其他,,,,无,32MB RAM,,2.4英寸,240*320,不支持,不支持,http://item.jd.com/10097938364.html,中兴（ZTE）U288+ 移动2G/联通2G 老人手机 金色,欧霖爵手机专营店,582
,U288,188.00,2015年,,,无,其他,,,,无,,,2.4英寸,240*320,不支持,不支持,http://item.jd.com/10130109217.html,中兴（ZTE）U288+ 移动2G/联通2G 直板按键 老人手机 金色,天探手机专营店,44
﻿中兴（ZTE）,Q519T,729.00,2014年,,安卓（Android）,Android 4.4,联发科（MTK),,,,8GB ROM,1GB RAM,64GB,5.0英寸,"1280×720(HD,720P) ",500万像素,200万像素,http://item.jd.com/10189486112.html,中兴（ZTE） Q519T 远航2 移动4G双卡双待手机 智能手机 老人版 金色,多如意数码专营店,7
中兴（ZTE）,L588,299.00,2015年,9月,,无,其他,,,,64MB ROM,64MB RAM,32GB,4英寸以下,240*320,30万像素,不支持,http://item.jd.com/10053238569.html,中兴（ZTE）L588 移动/联通2G 翻盖老人手机 黑色,多如意数码专营店,126
中兴（ZTE）,L588,299.00,2015年,9月,,无,其他,,,,其它,64MB RAM,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1722702976.html,中兴（ZTE）L588 移动/联通2G 翻盖老人手机 红色,小淘器数码专营店,594
中兴（ZTE）,G720T,719.00,2015年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8939,八核,,16GB ROM,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10184138600.html,中兴（ZTE）星星2号 (G720T)  联通定制版  双卡双待移动联通双4G  智能手机 黑色,众盛手机专营店,17
中兴（ZTE）,G720C,699.00,2015年,1月,安卓（Android）,Android 4.4,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10108332578.html,中兴星星2号 (G720C) 电信4G手机 双卡双待 智尚白,优爱特手机专营店,56
中兴（ZTE）,v5s,488.00,2014年,,,其他,其他,,,,8GB ROM,1GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/1660457269.html,中兴 红牛 V5S 移动4G手机 前黑后白,优爱特手机专营店,52
中兴（ZTE）,G718C,688.00,2014年,8月,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8926,四核,,16GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/1791876382.html,中兴 G718C 青漾2 电信4G双卡双通智能手机 轻羽白,卓瓦手机专营店,27
,c880s,799.00,2015年,11月,安卓（Android）,其他,联发科（MTK),MT6753,四核,,8GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/1306072428.html,中兴小鲜3 C880S 全网通4G 双卡双待指纹解锁 手机 金色,卓瓦手机专营店,47
中兴（ZTE）,L680,268.00,2015年,11月,,其他,联发科（MTK),,,,32MB,64MB RAM,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10100439401.html,中兴（ZTE）L680 移动/联通2G 老人手机 儒雅黑,ZTE中兴手机专营店,127
中兴（ZTE）,3C,945.00,2015年,,安卓（Android）,其他,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10115049810.html,中兴威武3尊享版（N939SC） 全网通4G手机 香槟金 标配版,优爱特手机专营店,42
,3,588.00,2015年,11月,,Android ,联发科（MTK),,,,8GB ROM,,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/10293872904.html,中兴 小鲜3 双卡双待  手机 金色 移动版 (升级固件支持双4G)标配,中恒国信手机旗舰店,3
中兴（ZTE）,C880S,799.00,2015年,11月,安卓（Android）,其他,联发科（MTK),MT6753,四核,,8GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/10120035100.html,中兴小鲜3 C880S 全网通4G 双卡双待手机 金色,优爱特手机专营店,20
中兴（ZTE）,L518,299.00,2016年,3月,,其他,联发科（MTK),,,,32MB,,16GB,3.0英寸,240*320,130万以下 ,不支持,http://item.jd.com/10346408180.html,中兴（ZTE）L518 移动/联通2G 翻盖男女款老人手机 典雅红 老年版,ZTE中兴手机专营店,5
中兴（ZTE）,G720T,638.00,2014年,,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,其它,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10184416700.html,中兴(ZTE) 星星2号(G720T) 4G手机 双卡双待 智尚白 双4G (2G RAM+16G ROM) 标配,能良数码旗舰店,17
中兴（ZTE）,L680,268.00,2015年,11月,,其他,联发科（MTK),,,,32MB,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10237684313.html,中兴（ZTE）L680 移动/联通2G 老人手机 咖啡色,福佰仕手机专营店,16
,N939Sc,838.00,2015年,7月,安卓（Android）,Android ,其他,,八核,,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10138826229.html,中兴(ZTE) 威武3尊享版 全网通4G手机 金色,能良数码旗舰店,11
其它,,599.00,,,,,,,,,,,,,,,,http://item.jd.com/10323859894.html,中兴（ZTE）守护宝GA366儿童智能腕表手表手机GPS定位追踪智能电话 桔色电信版,左岸母婴专营店,27
,Q529C,598.00,2015年,,安卓（Android）,Andriod 5.1,联发科（MTK),,四核,,8GB ROM,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/10136570372.html,中兴(ZTE) 远航3 Q529C 双卡双待 4G手机 白色 电信版,卓瓦手机专营店,48
中兴（ZTE）,V16,258.00,2015年,,,无,展讯,,,,无,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10181897870.html,中兴（ZTE）ZTE-C V16 电信2G直板老人手机 白色,金辉天成手机专营店,18
中兴（ZTE）,L580,238.00,2015年,,,其他,联发科（MTK),,,,32MB,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10093884580.html,中兴（ZTE）L580  移动/联通2G 老人手机 红色 老年版,ZTE中兴伟业专卖店,229
中兴（ZTE）,Q705U,398.00,2014年,,安卓（Android）,Android 4.2,其他,,,,4GB ROM,1GB RAM,,5.7英寸,"1280×720(HD,720P) ",500万像素,30万像素,http://item.jd.com/1728834695.html,中兴 (Q705U) 联通3G手机 双卡双待手机 白色 标配版,佳沪数码手机旗舰店,111
中兴（ZTE）,L588,299.00,2015年,,,无,其他,,,,其它,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10295603633.html,中兴（ZTE）L588 移动/联通2G 翻盖双卡双待老人手机 红色,思创伟业手机专营店,1
中兴（ZTE）,L788,269.00,2016年,,,其他,其他,,,,其它,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10295486151.html,中兴（ZTE）L788  移动/联通2G 老人手机 红色,君可安手机专营店,5
中兴（ZTE）,CV19,249.00,2015年,12月,,其他,Qualcomm 骁龙,,,,32MB,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10344060515.html,中兴（ZTE）ZTE-C CV19 直板电信2G老人手机 男女款 金色,关爱心数码专营店,0
中兴（ZTE）,Q2st,599.00,2015年,,,Android 4.4,Qualcomm 骁龙,MSM8626,,,8GB ROM,1GB RAM,,5.5英寸,1080×720 ,800万像素,500万像素,http://item.jd.com/1805595841.html,中兴 Q2S-T  移动4G老年手机 白色,优爱特手机专营店,21
中兴（ZTE）,Q529C,598.00,2015年,10月,安卓（Android）,其他,联发科（MTK),,四核,,8GB ROM,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/10078021343.html,中兴远航3 Q529C 移动联通双4G手机 双卡双待 白色,优爱特手机专营店,49
中兴（ZTE）,L688,188.00,2016年,,,其他,联发科（MTK),,,,32MB,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10104411553.html,中兴（ZTE）L688 移动/联通2G 老人手机 黑色 老年版,ZTE中兴伟业专卖店,347
中兴（ZTE）,L688,188.00,2016年,1月,,无,其他,,,,其它,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10151130843.html,中兴(ZTE)L688 移动/联通卡简单老人手机 黑色,久汇手机专营店,17
中兴（ZTE）,Q509T,353.00,2014年,,安卓（Android）,Android ,联发科（MTK),,四核,,4GB ROM,512MB RAM,,5.0英寸,480×854,500万像素,200万像素,http://item.jd.com/10129013017.html,中兴(ZTE) Q509T 移动4G手机 双卡双待 白色,能良数码旗舰店,20
中兴（ZTE）,S2014,588.00,2015年,7月,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8916,四核,,16GB ROM,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,200万像素,http://item.jd.com/10042645969.html,中兴远航Plus S2014 移动4G 双卡双待智能手机 幻彩白,卓瓦手机专营店,7
中兴（ZTE）,S6Q5,588.00,2015年,,,Android ,Qualcomm 骁龙,,四核,,16GB ROM,2GB RAM,32GB,5.0英寸,1080×720 ,1300万像素,500万像素,http://item.jd.com/10222047914.html,中兴 S6 Q5 4G手机 双卡双待 银色 移动4G版,牧申数码专营店,3
中兴（ZTE）,CV16,258.00,2015年,,,其他,Qualcomm 骁龙,,,,其它,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10176058943.html,中兴（ZTE）ZTE-C V16 电信/2G老人手机 白色 电信2g,顶魁手机专营店,26
,c880s,699.00,2015年,,安卓（Android）,Andriod 5.1,联发科（MTK),,四核,,8GB ROM,2GB RAM,1GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/10168737397.html,中兴小鲜3 C880S 移动版移动4Ｇ双卡双待手机 金色,天探手机专营店,2
中兴（ZTE）,C880U,639.00,2015年,,,Android ,联发科（MTK),,四核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/10293983047.html,中兴(ZTE) Blade A1 4G手机 双卡双待 灵动白 移动4G版 标配,牧申数码专营店,48
中兴（ZTE）,DM,1099.00,2015年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8926,四核,,8GB ROM,1GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/1658582994.html,中兴（ZTE）乐心 Q2S-C 亲情 老人智能 4G电信手机 白色,ZTE云服务手机专营店,39
中兴（ZTE）,S291,599.00,2014年,,安卓（Android）,Android 4.3,Qualcomm 骁龙,,四核,,16GB ROM,2GB RAM,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,200万像素,http://item.jd.com/1739364095.html,中兴 天机S291 GRAND SII 移动/联通4G手机 （16G ROM） 铂金灰 标配版,佳沪数码手机旗舰店,5
中兴（ZTE）,Q529c,499.00,2015年,,,Android ,联发科（MTK),,,,其它,1GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/10124455742.html,中兴(ZTE) 远航3 双卡双待手机 金色 Q529C双4G(1G RAM+8G ROM)标配,佳沪数码手机旗舰店,38
中兴（ZTE）,L588,299.00,2015年,9月,,无,其他,,,,其它,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1754717533.html,中兴 L588 移动/联通2G 翻盖老人手机 红色,优爱特手机专营店,84
中兴（ZTE）,C880S,699.00,2015年,,安卓（Android）,其他,联发科（MTK),,四核,,8GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/10298896397.html,中兴小鲜3 C880S 移动4G版 双卡双待指纹解锁 手机 尊荣金,卓瓦手机专营店,1
中兴（ZTE）,G718C,698.00,2014年,8月,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8926,四核,,16GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/10108379411.html,中兴青漾2 G718C 电信4G手机 轻羽白,优爱特手机专营店,32
,,149.00,,,,,,,,,,,,,,,,http://item.jd.com/10325894861.html,【送书包】中兴（ZTE）儿童手机 男女学生卡通迷你低辐射定位 GA350电信儿童定位手机,左岸母婴专营店,9
中兴（ZTE）,L588,299.00,2015年,9月,,其他,其他,,,,无,,16GB,其它,其它,130万以下 ,不支持,http://item.jd.com/1750332414.html,中兴（ZTE） L588翻盖移动/联通2G老人手机双屏大字体大声音男女备用功能机双卡双待 黑色,名宣手机专营店,135
中兴（ZTE）,V18,299.00,2015年,,,无,其他,,,,512MB ROM,,32GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10317856588.html,中兴（ZTE）C V18 电信3G老人手机 红黑色,佳翰鑫手机专营店,3
,CCV19,249.00,2015年,,,其他,其他,,,,32MB,,,4英寸以下,240*320,其他,不支持,http://item.jd.com/10063528901.html,中兴ZTE-C CV19 天翼CDMA电信学生老年人直板按键手机 黑色,卓瓦手机专营店,55
,,188.00,2015年,,,其他,其他,,,,32MB,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10122393741.html,中兴（ZTE）U288+ 移动2G/联通2G 老人手机 珠光白,ZTE中兴手机专营店,31
中兴（ZTE）,G719C,646.00,2015年,,安卓（Android）,Android ,其他,,八核,,8GB ROM,2GB RAM,,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10184631993.html,中兴(ZTE) 青漾3(G719C) 4G手机 双卡双待 时尚白 电信4G(2G RAM+8G ROM) 标配,能良数码旗舰店,7
中兴（ZTE）,AXON,2599.00,2015年,,安卓（Android）,,Qualcomm 骁龙,MSM8926,八核,,32GB ROM,3GB RAM,128GB,6.0英寸以上,"1920×1080(FHD,1080P)",1600万像素,1300万像素,http://item.jd.com/10189760685.html,中兴 AXON天机 MAX 全网通4G 双卡双待手机 华尔金 标配版,河北启迪手机专营店,2
中兴（ZTE）,BA610T,629.00,2016年,5月,,Android ,联发科（MTK),MT6735P,四核,,8GB ROM,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/10349525440.html,中兴远航4 BA610T 联通4G手机 双卡双待 银色,优爱特手机专营店,0
中兴（ZTE）,L680,268.00,2015年,11月,,其他,联发科（MTK),,,,其它,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10093935498.html,中兴（ZTE）L680  移动/联通2G 老人手机 红色 老年版,ZTE中兴伟业专卖店,131
中兴（ZTE）,S291,599.00,2014年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,16GB ROM,2GB RAM,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,200万像素,http://item.jd.com/10123798373.html,中兴(ZTE) S291 GRAND SII 移动联通双4G手机 黑色 标配版(2GB RAM+16GB ROM),能良数码旗舰店,18
中兴（ZTE）,C880S,799.00,2015年,,安卓（Android）,Android ,联发科（MTK),,四核,,8GB ROM,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/10285788816.html,中兴(ZTE) 小鲜3 4G手机 双卡双待 金色 移动版(2G RAM+8G ROM) 标配,能良数码旗舰店,1
中兴（ZTE）,Q705U,359.00,2014年,,,Android ,其他,,四核,,其它,1GB RAM,,5.7英寸,"1280×720(HD,720P) ",500万像素,30万像素,http://item.jd.com/10118691714.html,中兴 Q705U 联通3G手机 双卡双待手机 白色 标配版,牧申数码专营店,9
中兴（ZTE）,L688,188.00,2015年,1月,,无,其他,,,,无,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10113749261.html,中兴（ZTE）L688 移动/联通2G 老人手机 金色,名宣手机专营店,112
,L688,188.00,2016年,1月,,其他,其他,,,,32MB,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10229627968.html,中兴（ZTE）L688 移动/联通2G 老人手机 红色 老年版,致诚信达手机专营店,21
中兴（ZTE）,A188,188.00,2015年,6月,,其他,其他,,,,64MB ROM,64MB RAM,16GB,2.0英寸,240*320,30万像素,不支持,http://item.jd.com/1577936647.html,中兴（ZTE）乐心A188 移动/联通2G 老人手机 黑色,欧霖爵手机专营店,385
中兴（ZTE）,MAX,2599.00,2015年,12月,安卓（Android）,Andriod 5.1,Qualcomm 骁龙,,八核,,32GB ROM,3GB RAM,128GB,6.0英寸,"1920×1080(FHD,1080P)",1600万像素,1300万像素,http://item.jd.com/10122685920.html,中兴 AXON 天机 MAX 双卡双待4G手机 金色 电信4G版,牧申数码专营店,2
中兴（ZTE）,CV19,249.00,2015年,,,其他,Qualcomm 骁龙,,,,其它,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10093988060.html,中兴（ZTE）ZTE-C CV19 电信2G老人手机 红色,ZTE中兴伟业专卖店,54
中兴（ZTE）,CV18,299.00,2015年,,,无,其他,,,,512MB ROM,,32GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10323994610.html,中兴（ZTE）C V18 电信3G 老人手机 白色,小淘器数码专营店,2
中兴（ZTE）,L580,238.00,2015年,,,其他,其他,,,,其它,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10212928795.html,中兴（ZTE）L580 移动/联通2G 老人手机 咖啡色,久汇手机专营店,4
中兴（ZTE）,L688,188.00,2016年,,,其他,联发科（MTK),,,,无,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10104343199.html,中兴（ZTE）L688 移动/联通2G 老人手机 红色 老年版,君可安手机专营店,69
﻿中兴（ZTE）,CV19,249.00,2015年,,,其他,Qualcomm 骁龙,,,,其它,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10093988060.html,中兴（ZTE）ZTE-C CV19 电信2G老人手机 红色,ZTE中兴伟业专卖店,54
中兴（ZTE）,CV18,299.00,2015年,,,无,其他,,,,512MB ROM,,32GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10323994610.html,中兴（ZTE）C V18 电信3G 老人手机 白色,小淘器数码专营店,2
中兴（ZTE）,L580,238.00,2015年,,,其他,其他,,,,其它,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10212928795.html,中兴（ZTE）L580 移动/联通2G 老人手机 咖啡色,久汇手机专营店,4
中兴（ZTE）,L688,188.00,2016年,,,其他,联发科（MTK),,,,无,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10104343199.html,中兴（ZTE）L688 移动/联通2G 老人手机 红色 老年版,君可安手机专营店,69
中兴（ZTE）,C880U,669.00,2016年,,安卓（Android）,其他,联发科（MTK),,四核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/10210647963.html,中兴 Blade A1(C880U) 16G  移动4G手机 双卡双待 灵动白,优爱特手机专营店,1
中兴（ZTE）,L530G,199.00,2014年,,,无,其他,,,,无,,,2.3英寸,240*320,不支持,不支持,http://item.jd.com/1637475443.html,中兴（ZTE）L530G 移动/联通2G 老人手机 黑色,君可安手机专营店,569
中兴（ZTE）,L518,299.00,2016年,,,无,其他,,,,32MB,,16GB,3.0英寸,240*320,130万以下 ,不支持,http://item.jd.com/10326577291.html,中兴（ZTE）L518 移动/联通2G 翻盖男女款老人手机 儒雅黑,小淘器数码专营店,2
中兴（ZTE）,CV19,249.00,2015年,12月,,其他,其他,,,,无,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10098199204.html,中兴（ZTE）ZTE-C CV19 直板电信2G男女款老人手机 金,豪泰手机专营店,196
中兴（ZTE）,CV19,249.00,2015年,,,其他,其他,,,,其它,,,2.4英寸,240*320,其他,不支持,http://item.jd.com/10056674261.html,中兴（ZTE）ZTE-C CV19 电信2G 老人手机 黑色,小淘器数码专营店,87
