品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,,268.00,2015年,,,其他,其他,,,,其它,,16GB,2.8英寸,240*320,30万像素,不支持,http://item.jd.com/10075239543.html,纽曼（Newman）F516 电信手机2G翻盖老人手机 红色,炫华数码专营店,95
,V5,79.00,2015年,1月,,无,其他,,,,无,,2GB,1.8英寸,240*320,30万像素,不支持,http://item.jd.com/1785317472.html,纽曼（Newman）V5 移动/联通2G 老人手机 红色,关爱心数码专营店,125
纽曼（Newsmy）,,198.00,2016年,,,无,其他,,,,无,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10121656526.html,纽曼 （Newman）V18 移动/联通2G 直板老人手机 三防手机 橙色,优星伟业手机专营店,32
,V9,198.00,2015年,,,其他,其他,,,,无,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1666454027.html,纽曼（Newman）V9 移动/联通2G双卡双待 翻盖老人手机 黑金,好易购数码专营店,281
纽曼（Newsmy）,,238.00,2015年,4月,,无,其他,,,,无,,,4英寸以下,240*320,30万像素,不支持,http://item.jd.com/1531788564.html,纽曼(Newman) V6 移动/联通/电信2G 翻盖老人手机 双模双待 黑色,优星伟业手机专营店,108
,W2018,356.00,2016年,,,其他,其他,,,,无,,,3.5英寸,320*480,130万以下 ,不支持,http://item.jd.com/10121729644.html,纽曼（Newman）W2018移动/联通2G 翻盖老人手机 蓝色,优星伟业手机专营店,7
纽曼（Newsmy）,D1,198.00,2015年,,,其他,联发科（MTK),,,,32MB,,,1.54 英寸,128×128,不支持,不支持,http://item.jd.com/10162526221.html,纽曼（Newman）D1 移动/联通 迷你卡片手机 粉红,久汇手机专营店,12
纽曼（Newsmy）,D1,198.00,2015年,11月,,其他,其他,,,,其它,,,其它,160*128,不支持,不支持,http://item.jd.com/10068417618.html,纽曼 D1卡片手机 移动联通2G手机学生手机老人机功能机备用手机 金色,名宣手机专营店,50
纽曼（Newsmy）,v5,89.00,2015年,2月,,无,联发科（MTK),,,,无,,8GB,1.8英寸,240*320,30万像素,不支持,http://item.jd.com/1475465721.html,纽曼 （Newman） V5 直板老人手机移动/联通2G 红色,东旭优品手机专营店,215
纽曼（Newsmy）,V9,198.00,2015年,,,无,其他,,,,64MB ROM,,,4英寸以下,240*320,30万像素,不支持,http://item.jd.com/1639301214.html,纽曼（Newman）V9  移动/联通2G 翻盖老人手机 双卡双待 咖啡金,建业盛林专营店,91
纽曼（Newsmy）,V18,198.00,2016年,,,其他,其他,,,,其它,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10149439104.html,纽曼（Newman）V18 移动/联通2G 双卡双待 三防直板老人手机 军绿色,旭永数码专营店,3
,F516,268.00,2015年,10月,,无,联发科（MTK),,,,其它,,16GB,2.8英寸,240*320,30万像素,不支持,http://item.jd.com/10112396299.html,纽曼（Newman）F516 按键老人机 电信翻盖老人手机 红色,笑笑手机专营店,28
纽曼（Newsmy）,c360,168.00,2015年,,,无,其他,,,,无,,,4英寸以下,240*320,30万像素,不支持,http://item.jd.com/10041501744.html,纽曼（Newman）C360电信 直板手机 天翼2G老人手机 黑色,关爱心数码专营店,22
纽曼（Newsmy）,K3S,499.00,2016年,,安卓（Android）,Android 4.4,联发科（MTK),,,,8GB ROM,1GB RAM,64GB,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10327918362.html,纽曼（Newman）K3-S 移动联通双4G智能手机 双卡双待备用机 金色,久汇手机专营店,1
纽曼（Newsmy）,K3,499.00,2016年,4月,安卓（Android）,其他,联发科（MTK),,,,8GB ROM,1GB RAM,,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10341608518.html,纽曼（Newman）K3-S 移动联通双4G 智能手机 金色,优星伟业手机专营店,0
纽曼（Newsmy）,v5,83.00,2014年,,,其他,其他,,,,无,,,1.8英寸,160*128,30万像素,不支持,http://item.jd.com/10113327682.html,纽曼 （Newman） V5 移动/联通2G直板老人手机 黑色,笑笑手机专营店,27
,V18,198.00,2016年,,,无,其他,,,,32MB,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10151419343.html,纽曼 （Newman）V18 移动/联通2G 直板三防老年人手机 绿色,天探手机专营店,14
纽曼（Newsmy）,D618,99.00,2015年,,,无,其他,,,,32MB,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10069466538.html,纽曼（Newman）D618 移动/联通2G 老人手机 黑色,佳智时代手机专营店,30
,C360,168.00,2015年,,,其他,其他,,,,无,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1728975789.html,纽曼 C360 电信2G老人手机 金色,畅通浩宇手机专营店,80
,C360,168.00,2015年,,,无,其他,,,,128MB ROM,,,4英寸以下,240*320,30万像素,不支持,http://item.jd.com/1639281725.html,纽曼C360  电信2G 老人手机 红,建业盛林专营店,109
纽曼（Newsmy）,C360,168.00,2014年,,,其他,其他,,,,其它,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10151310635.html,纽曼 （Newman）C360 电信2G 老人手机 黑色,旭永数码专营店,4
纽曼（Newsmy）,W2018,356.00,2015年,,,其他,其他,,,,其它,,,3.5英寸,320*480,130万以下 ,不支持,http://item.jd.com/10150769688.html,纽曼 W2018 移动联通2G 翻盖老人手机 蓝金色,旭永数码专营店,2
纽曼（Newsmy）,V18,198.00,2016年,1月,,其他,其他,,单核,,其它,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10264622312.html,纽曼 （Newman）V18 移动/联通2G 三防直板老人手机 橙色,创联手机专营店,0
纽曼（Newsmy）,K3S,499.00,2016年,,,Android ,联发科（MTK),,,,16GB ROM,1GB RAM,64GB,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10327687194.html,纽曼(Newman) K3-S 移动联通双4G手机 双卡双待 金色,旭永数码专营店,0
,K3,499.00,2016年,,,其他,联发科（MTK),,,,8GB ROM,1GB RAM,,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10348715917.html,纽曼(Newman)K3-S 移动4G双卡双待智能手机 白色,天探手机专营店,0
