品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
小米（MI）,红米Note3,899.00,2015年,11月,安卓（Android）,Android ,联发科（MTK),MTK Helio X10,八核,PowerVR G6200 GPU主频550MHz,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/2610152.html,【移动购机送费】小米 红米Note3 双网通版 2GB+16GB 金色 移动联通4G手机 双卡双待,中国移动官方旗舰店,34
小米（MI）,note,1459.00,2015年,,安卓（Android）,Android 4.4,其他,,四核,,16GB ROM,3GB RAM,,5.7英寸,"1920×1080(FHD,1080P)",1300万像素,400万像素,http://item.jd.com/1665531097.html,小米（MI）小米Note 4G手机 天然竹双卡双待手机 移动4G(3G RAM+16G ROM),河北启迪手机专营店,64
小米（MI）,Hongmi3,788.00,2015年,,,其他,Qualcomm 骁龙,,八核,,其它,,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10173467021.html,小米MI红米3双卡双待手机 时尚金色 移动4G版((2G RAM+16G ROM)标配,谷高数码手机专营店,121
小米（MI）,note,699.00,2015年,,,Android ,Qualcomm 骁龙,,四核,,其它,,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10117936528.html,小米 红米note 双卡双待4G手机 白色 电信4G标准版(1G RAM+8G ROM)标配,牧申数码专营店,254
,Note3,1359.00,2016年,,,其他,其他,,,,16GB ROM,,,5.5英寸,"1920×1080(FHD,1080P)",1600万像素,500万像素,http://item.jd.com/1957917142.html,【套装版】小米 红米Note 3 全网通 双卡双待4G手机 金色  高配 3G+32GB,FUSTAR数码专营店,34
小米（MI）,note,799.00,2014年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8916,四核,,16GB ROM,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1715634735.html,小米 红米note增强版 双卡双待 4G 智能 手机 (16G ROM) 电信白色,中恒国信手机旗舰店,2334
小米（MI）,小米4C,1299.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,,,32GB ROM,3GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/2495746.html,【联通赠费版】小米 4c 高配版 全网通 白色 移动联通电信4G手机 双卡双待,,38
小米（MI）,4s,1966.00,2016年,,安卓（Android）,Android ,Qualcomm 骁龙,,,,64GB ROM,3GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1959062696.html,全球购 小米4S 移动 电信 联通 全网通 双卡双待 4G手机 浅紫色 3GB RAM-64GB ROM,FUSTAR数码专营店,22
小米（MI）,note2,899.00,2015年,,安卓（Android）,MIUI,联发科（MTK),,八核,,其它,2GB RAM,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10122858620.html,小米 红米note2 4G智能手机 双卡双待 白色 移动4G(32GROM)标配,鹏路网络手机专营店,60
,4,799.00,2015年,,,其他,Qualcomm 骁龙,,四核,,16GB ROM,3GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10177323753.html,小米MI小米4 4G手机 白色 电信特别白(2G RAM+16G ROM),谷高数码手机专营店,29
,MI,968.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,16GB ROM,,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,其它,http://item.jd.com/10037638114.html,小米 4 手机（16G ROM） 黑色 移动4G (2GRAM+16G ROM),中恒国信手机旗舰店,212
小米（MI）,note,1499.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,,,16GB ROM,3GB RAM,,5.7英寸,"1920×1080(FHD,1080P)",1300万像素,其它,http://item.jd.com/1505006247.html,小米（MI）小米Note   特别版(16G ROM) 天然竹(移动4G版) 标配版,佳沪数码手机旗舰店,167
小米（MI）,note,1999.00,2015年,,安卓（Android）,MIUI,Qualcomm 骁龙,,八核,,64GB ROM,4GB RAM,,5.7英寸,2560×1440（2K）,1300万像素,400万像素,http://item.jd.com/10121582756.html,小米 小米note顶配版 64GROM 4G智能手机 双卡双待 香槟金 移动联通双4G(4GRAM+64GROM),鹏路网络手机专营店,7
小米（MI）,Note2,899.00,2015年,,安卓（Android）,其他,联发科（MTK),,八核,,其它,,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1726097621.html,小米 红米Note2 4G双卡双待手机 灰色 移动/联通4G  标准版 标配,能良数码旗舰店,1251
小米（MI）,4C,899.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,,,其它,,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10159146214.html,小米（MI）4C  4G双卡双待手机 金属灰 移动4G合约版(2G RAM+16G ROM)标配,河北启迪手机专营店,700
小米（MI）,M4,799.00,2015年,,,Android ,其他,,四核,,其它,,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10038801228.html,小米（MI）小米4 特别版 白色 电信4G可升级全网通版(2GB RAM),牧申数码专营店,322
小米（MI）,xiaomi5,1988.00,2016年,8月,,其他,Qualcomm 骁龙,,,,64GB ROM,3GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1957552008.html,全球购 小米4S 手机 双卡双待4G智能手机 移动联通电信4G手机 黑色,量子科技专营店,32
小米（MI）,NOTE,1599.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,,,16GB ROM,,,5.7英寸,"1920×1080(FHD,1080P)",1300万像素,400万像素,http://item.jd.com/10110820722.html,小米（MI）小米Note 双卡双待4G手机 白色 电信版全网通(3G RAM+16G ROM),爱优创杰手机专营店,149
小米（MI）,xiaomiNote,1699.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,其它,3GB RAM,,5.7英寸,"1920×1080(FHD,1080P)",1300万像素,400万像素,http://item.jd.com/1703111216.html,小米（MI）小米Note 双卡双待手机 白色 全网通4G(16GB ROM)  标配版,能良数码旗舰店,59
小米（MI）,note,678.00,2015年,,安卓（Android）,Android 4.4,其他,,,,8GB ROM,1GB RAM,,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1616994575.html,小米 红米note 白色 双卡双待 4G 智能 手机 官方标准版 （8G ROM） 电信标准版,中恒国信手机旗舰店,560
,xiaomi5,2649.00,2016年,3月,,其他,Qualcomm 骁龙,,,,其它,3GB RAM,,其它,"1920×1080(FHD,1080P)",1600万像素,400万像素,http://item.jd.com/1957464946.html,全球购 Xiaomi 小米5 移动 电信 联通 全网通4G 智能手机 白色 双卡双待 高配版 3GB+64GB 现货即发,GIT通讯数码旗舰店,33
