品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
魅族（MEIZU）,meilannote2,899.00,2015年,,,Flyme os,联发科（MTK),,八核,,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1694744929.html,魅族 魅蓝note2 16GB 双卡双待手机 白色 移动/联通4G 标配版,能良数码旗舰店,249
魅族（MEIZU）,note2,799.00,2015年,6月,安卓（Android）,Flyme os,联发科（MTK),,八核,,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10119316989.html,魅族 魅蓝note2 16GB  双卡双待手机 灰色 电信4G,新松联手机专营店,290
,MX5e,1388.00,2016年,4月,安卓（Android）,其他,其他,,八核,,其它,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1600万像素,500万像素,http://item.jd.com/10322968350.html,魅族 MX5e 青春版 双卡 4G 智能 手机 银色 移动联通双4G(16GROM)标配版,中恒国信手机旗舰店,3
魅族（MEIZU）,PRO 5,2799.00,2015年,10月,,Flyme 4.5（基于Android 5.1）,三星Exynos,Exynos7420,八核,Mali T760 图形处理器,32GB ROM,3GB RAM,,5.7英寸,1920×1080（16：9）,2116万像素,500万像素,http://item.jd.com/2110355.html,【北京移动购机赠费】魅族 PRO5 32GB 银白色 移动联通双4G手机 双卡双待,北京移动旗舰店,42
﻿魅族（MEIZU）,note2,799.00,2015年,6月,安卓（Android）,Flyme os,联发科（MTK),,八核,,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10119316989.html,魅族 魅蓝note2 16GB  双卡双待手机 灰色 电信4G,新松联手机专营店,290
,MX5e,1388.00,2016年,4月,安卓（Android）,其他,其他,,八核,,其它,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1600万像素,500万像素,http://item.jd.com/10322968350.html,魅族 MX5e 青春版 双卡 4G 智能 手机 银色 移动联通双4G(16GROM)标配版,中恒国信手机旗舰店,3
魅族（MEIZU）,PRO 5,2799.00,2015年,10月,,Flyme 4.5（基于Android 5.1）,三星Exynos,Exynos7420,八核,Mali T760 图形处理器,32GB ROM,3GB RAM,,5.7英寸,1920×1080（16：9）,2116万像素,500万像素,http://item.jd.com/2110355.html,【北京移动购机赠费】魅族 PRO5 32GB 银白色 移动联通双4G手机 双卡双待,北京移动旗舰店,42
魅族（MEIZU）,meizu3,599.00,其它,,,其他,联发科（MTK),,八核,,16GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,其它,http://item.jd.com/1959937418.html,全球购 亚太版 Meizu/ 魅蓝3  移动联通电信 全网通4G智能手机 白色 现货即发 16GB,GIT通讯数码旗舰店,17
,PRO5,3299.00,2015年,9月,安卓（Android）,Android ,三星Exynos,,八核,,其它,3GB RAM,,5.7英寸,"1920×1080(FHD,1080P)",2116万像素,500万像素,http://item.jd.com/10119200059.html,魅族 PRO5 移动联通 双卡双待 双4G 智能 手机 金色 移动联通双4G(64G),新松联手机专营店,6
魅族（MEIZU）,魅蓝 note2,699.00,2015,,,Flyme 4.5（基于Android 5.1）,联发科（MTK),MT6753,八核,Mali 720 MP3 \/450MHz,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1800222.html,【电信赠费版】魅族 魅蓝note2 16GB 灰色 电信4G手机 双卡双待,,238
