品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
海尔（Haier）,M512,168.00,2015年,6月,,无,其他,,,,无,,8GB,2.4英寸,240*320,130万以下 ,不支持,http://item.jd.com/1597746676.html,海尔HG-M512 老人手机 移动/联通2G 双卡双待 炫彩金,亿宏星手机专营店,326
海尔（Haier）,313,199.00,2015年,,,无,其他,,,,无,,8GB,2.0英寸,240*320,30万像素,不支持,http://item.jd.com/10140700640.html,海尔M313 移动/联通2G 双卡双待老人手机 黑色,海尔手机旗舰店,2
海尔（Haier）,M320,168.00,2015年,1月,,其他,其他,,,,无,,32GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1653545030.html,海尔HG-M320 移动/联通2G老人手机 双卡双待 博雅黑,易为理想手机专营店,224
海尔（Haier）,HGM319,198.00,2015年,,,其他,其他,,,,无,32MB RAM,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1729812447.html,海尔M319 移动/联通2G老人手机 双卡双待 樽金,金通手机专营店,10
,M313,199.00,2015年,,,无,其他,,,,无,,8GB,2.0英寸,240*320,30万像素,不支持,http://item.jd.com/10093843468.html,海尔M313 老人手机移动联通2G 双卡双待 黑色,天探手机专营店,22
海尔（Haier）,M315,149.00,2015年,1月,,无,其他,,,,无,,8GB,2.4英寸,240*320,130万以下 ,不支持,http://item.jd.com/1634284023.html,海尔（Haier）HG-M315 移动联通2G老人手机 双卡双待 金色,亿宏星手机专营店,30
,M311,99.00,2015年,6月,,无,其他,,,,无,,,4英寸以下,240*320,30万像素,不支持,http://item.jd.com/1621624447.html,海尔（Haier）HG-M311   移动/联通2G 老人手机双卡双待 柑橘红,建业盛林专营店,281
,312,248.00,2015年,2月,,其他,其他,,,,无,,,2.0英寸,320*480,不支持,其它,http://item.jd.com/1733317738.html,海尔(Haier) M312 移动/联通2G 卡片手机 儿童手机 珠光白,建业盛林专营店,33
,M319,198.00,2015年,9月,,无,其他,,,,无,,,2.6英寸,240*320,30万像素,不支持,http://item.jd.com/1738702303.html,海尔（Haier）M319 移动/联通2G 老人手机  樽金,建业盛林专营店,29
,M313,199.00,2015年,,,无,其他,,,,无,,16GB,2.0英寸,240*320,30万像素,不支持,http://item.jd.com/1752902202.html,海尔M313 老人手机 移动联通2G 双卡双待 玫瑰红,吉家祥园手机专营店,42
海尔（Haier）,HGM680,248.00,2014年,4月,,无,其他,,,,其它,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1729656898.html,海尔M680 移动/联通2G三防老人手机 双卡双待 宝石绿,金通手机专营店,13
