品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
联想（Lenovo）,A3900,399.00,2015年,,,Android ,Marvell,,四核,,其它,,32GB,5.0英寸,480×854,500万像素,200万像素,http://item.jd.com/10122867180.html,联想(lenovo) A3900 4G手机 双卡双待 清新白 移动增强版(1GB RAM+8GB) 标配,能良数码旗舰店,103
联想（Lenovo）,Z2,799.00,2014年,,,Android ,Qualcomm 骁龙,,四核,,其它,2GB RAM,,5.5英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/10168777959.html,联想 VIBE Z2 32G 双卡双待4G手机 金色 联通版 (VIBE Z2W),牧申数码专营店,26
联想（Lenovo）,A560,255.00,2014年,,安卓（Android）,Android 4.3,Qualcomm 骁龙,,四核,,4GB ROM,512MB RAM,32GB,5.0英寸,480×854,200万像素,不支持,http://item.jd.com/1619604875.html,联想 A560 联通3G (4G ROM) 双卡双待 智能 手机 象牙白,中恒国信手机旗舰店,123
联想（Lenovo）,K80M,799.00,2015年,,安卓（Android）,Android ,其他,,四核,,32GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10242952630.html,联想 乐檬K80M  移动/联通 双4G 智能 手机 黑色 标配版(2G RAM+32G ROM)标配,中恒国信手机旗舰店,150
联想（Lenovo）,A606,299.00,2014年,,,Android ,联发科（MTK),,四核,,其它,512MB RAM,32GB,5.0英寸,480×854,500万像素,30万像素,http://item.jd.com/10102129386.html,联想 A606 联通4G手机 黑色,牧申数码专营店,41
,ma388,285.00,2013年,,,无,其他,,,,其它,,8GB,3.5英寸,320*480,30万像素,不支持,http://item.jd.com/10107237937.html,联想 MA388  移动/联通2G  双卡双待 翻盖老人手机 黑色,天探手机专营店,53
,A3900,399.00,2015年,,,Android ,Marvell,,,,8GB ROM,1GB RAM,,5.0英寸,480×854,500万像素,200万像素,http://item.jd.com/10258640153.html,联想A3900-D 8G 清新白 移动4G手机 白色 高配版(1G RAM+8G ROM),中恒国信手机旗舰店,3
联想（Lenovo）,K30,549.00,2014年,,,Android ,Qualcomm 骁龙,,四核,,16GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10238721199.html,联想 乐檬 K3 K30-T 16G 移动4G手机 双卡双待 黄色 增强版(2G RAM+16G ROM) 标配,牧申数码专营店,3
联想（Lenovo）,K920,1399.00,2014年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,32GB ROM,3GB RAM,,6.0英寸,2560×1440（2K）,1600万像素,500万像素,http://item.jd.com/1791551645.html,联想 VIBE Z2 Pro (K920) 32G 移动4G手机 双卡双待双通 耀世金 标配版,能良数码旗舰店,51
联想（Lenovo）,K32C36,699.00,2016年,1月,安卓（Android）,Android ,其他,,八核,,16GB ROM,2GB RAM,32GB,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10142269243.html,联想 乐檬3 （K32C36）移动4G手机 双卡双待 金色 移动4G版(16G ROM),河北启迪手机专营店,3
