品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,S7EDGE,4866.00,2016年,,安卓（Android）,Android ,其他,,,,32GB ROM,4GB RAM,,5.5英寸,2560×1440（2K）,1200万像素,500万像素,http://item.jd.com/1957770452.html,全球购 SAMSUNG 三星 Galaxy S7 edge 5.5寸 智能手机正品港行 银色 32G,香港智诚博扬专营店,24
三星（SAMSUNG）,G9350,5688.00,2016年,3月,安卓（Android）,Android 6.0,Qualcomm,MSM8996,四核,Adreno 530,32GB ROM,4GB RAM,200GB,5.5英寸,2560 x1440,1200万像素,500万像素,http://item.jd.com/2489088.html,【北京移动购机赠费】三星 Galaxy S7 edge（G9350）32G版 铂光金 移动联通电信4G手机 双卡双待,北京移动旗舰店,15
,W2016,17888.00,2015年,,,Android ,三星Exynos,,四核,,64GB ROM,3GB RAM,,3.9英寸,1024*768,其他,不支持,http://item.jd.com/10125995359.html,三星(SAMSUNG) W2016双卡双待 4G手机 尊贵金 电信4G标配版,佳沪数码手机旗舰店,5
三星（SAMSUNG）,G7200,1159.00,2014年,,,Android ,Qualcomm 骁龙,,四核,,其它,,64GB,5.25英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10242709690.html,三星 Galaxy (G7200) 16G 移动联通4G手机 双卡双待 白色 标准版,牧申数码专营店,26
三星（SAMSUNG）,9082C,639.00,2014年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,8GB ROM,1GB RAM,,5.0英寸,480×800,,,http://item.jd.com/1098286.html,三星 GT-i9082C  白 联通3G手机 双卡双待,三星手机旗舰店,29853
三星（SAMSUNG）,G3609,626.00,2014年,,,Android ,Qualcomm 骁龙,,四核,,其它,768MB RAM,64GB,4.5英寸,480×800,500万像素,200万像素,http://item.jd.com/10126006537.html,三星 GALAXY CORE Prime (G3609) 4G 电信4G手机 双卡双待 炭灰,牧申数码专营店,91
三星（SAMSUNG）,N9002,1268.00,2013年,,,Android ,Qualcomm 骁龙,,四核,,16GB ROM,3GB RAM,64GB,5.7英寸,"1920×1080(FHD,1080P)",1300万像素,200万像素,http://item.jd.com/10311738126.html,三星(SAMSUNG) Galaxy Note3 3G手机 双卡双待 炫酷黑 联通版(N9002),能良数码旗舰店,7
三星（SAMSUNG）,G9198,10188.00,2015年,,,其他,Qualcomm 骁龙,,,,16GB ROM,2GB RAM,128GB,4英寸以下,"1280×720(HD,720P) ",1600万像素,500万像素,http://item.jd.com/1954715418.html,全球购 亚太版 三星 G9198 大器4 双卡双待 移动 联通4G 商务手机 蓝色 16GB 质保180天只换新+官方保修半年,GIT通讯数码旗舰店,1
三星（SAMSUNG）,G9350,4999.00,2016年,4月,安卓（Android）,Android ,Qualcomm 骁龙,,,,其它,,,5.5英寸,2560×1440（2K）,1200万像素,500万像素,http://item.jd.com/1957387196.html,SAMSUNG 三星 Galaxy S7 edge G9350 5.5英寸 港版现货 金色 32GB,量子科技专营店,7
三星（SAMSUNG）,N9008V,1699.00,2013年,,,Android ,Qualcomm 骁龙,,四核,,16GB ROM,3GB RAM,64GB,5.7英寸,"1920×1080(FHD,1080P)",1300万像素,200万像素,http://item.jd.com/10275459097.html,三星 Galaxy Note 3 (N9008V) 移动4G手机 黑色 高配版(32G ROM) 标配,牧申数码专营店,2
